bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,state,source
1.0,0.0,1,1,2695,429,CA,RentLingo
1.0,1.0,1,1,1325,430,IL,RentLingo
1.0,2.0,1,0,1125,430,WI,RentLingo
1.0,0.0,1,1,895,430,PA,RentLingo
1.0,1.0,1,1,895,430,CT,RentDigs.com
1.0,1.0,1,0,845,430,CT,RentDigs.com
1.0,2.0,1,0,800,430,TX,RentLingo
1.0,2.0,1,0,775,430,CT,RentDigs.com
1.0,2.0,1,1,775,430,CT,RentDigs.com
1.0,2.0,1,0,765,430,CT,RentDigs.com
1.0,2.0,1,0,765,430,CT,RentDigs.com
1.0,0.0,1,1,650,430,MO,RentLingo
1.0,1.0,1,1,645,430,OH,RentDigs.com
1.0,2.0,1,1,1549,431,VA,RentLingo
1.0,2.0,1,1,1530,431,WA,RentLingo
1.0,0.0,1,0,1500,431,CA,RentLingo
1.0,1.0,1,0,2509,432,CA,RentLingo
1.0,2.0,1,0,890,432,TX,RentLingo
1.0,2.0,1,0,1895,433,DC,RentLingo
1.0,2.0,1,1,899,433,TN,RentLingo
1.0,2.0,1,0,1645,434,TX,RentLingo
1.0,3.0,1,0,1026,434,TX,RentLingo
1.0,2.0,1,1,827,434,OK,RentDigs.com
1.0,1.0,1,1,1630,435,FL,RentLingo
1.0,2.0,1,1,1250,435,OR,RentLingo
1.0,2.0,1,1,1150,435,PA,RentLingo
1.0,1.0,1,0,1344,436,MA,ListedBuy
1.0,0.0,1,0,895,437,TX,RentLingo
1.0,1.0,1,1,1215,438,MN,RentLingo
1.0,1.0,1,1,1100,438,OR,RentLingo
1.0,2.0,1,1,1040,438,OH,RentLingo
1.0,3.0,1,1,949,440,FL,RentLingo
1.0,2.0,1,0,899,440,TX,RentLingo
1.0,2.0,1,0,881,440,TX,RentLingo
1.0,0.0,1,1,879,440,AZ,RentLingo
1.0,1.0,1,1,835,440,TN,RentLingo
1.0,1.0,1,1,740,440,TX,RentLingo
1.0,1.0,1,1,635,440,CO,RentLingo
1.0,1.0,1,1,2795,441,CA,RentLingo
1.0,1.0,1,0,2295,441,CA,RentLingo
1.0,2.0,1,1,1270,441,OR,RentLingo
1.0,2.0,1,0,989,441,TX,RentLingo
1.0,1.0,1,1,1195,442,OR,RentLingo
1.0,1.0,1,1,750,442,TN,RentLingo
1.0,2.0,1,1,535,442,TX,RentDigs.com
1.0,2.0,1,1,535,442,TX,RentDigs.com
1.0,1.0,1,1,665,443,TX,RentLingo
1.0,1.0,1,0,1250,444,OR,RentLingo
1.0,1.0,1,0,837,444,TX,RentLingo
1.0,2.0,1,1,830,444,AK,RentLingo
1.0,2.0,1,0,2341,445,MA,RentDigs.com
1.0,0.0,1,1,1295,445,OR,RentLingo
1.0,1.0,1,1,1175,445,IL,RentLingo
1.0,2.0,1,1,1530,446,IL,RentLingo
1.0,1.0,1,1,1325,446,OR,RentLingo
1.0,2.0,1,1,1099,446,MO,RentLingo
1.0,1.0,1,1,545,446,OH,RentDigs.com
1.0,0.0,1,0,2195,447,CA,RentLingo
1.0,2.0,1,0,1684,447,TX,RentLingo
1.0,2.0,1,1,1335,447,WA,RentLingo
1.0,1.0,1,0,895,447,TX,RentLingo
1.0,1.0,1,0,775,447,IL,RentLingo
1.0,1.0,1,1,675,447,TX,RentLingo
1.0,1.0,1,0,2500,448,CA,RentLingo
1.0,2.0,1,0,1729,448,TX,RentLingo
1.0,2.0,1,1,1688,448,TX,RentLingo
1.0,2.0,1,1,739,448,MO,RentLingo
1.0,1.0,1,0,950,449,MI,RentLingo
1.0,2.0,1,1,820,449,CO,RentLingo
1.0,1.0,1,1,1950,450,MD,RentLingo
1.0,2.0,1,1,1818,450,DC,RentLingo
1.0,0.0,0,1,1795,450,CA,RentDigs.com
1.0,0.0,1,0,1750,450,CA,RentLingo
1.0,1.0,1,0,1535,450,DC,RentLingo
1.0,0.0,1,1,1495,450,CA,RentLingo
1.0,2.0,1,0,1475,450,PA,RentLingo
1.0,1.0,1,1,1365,450,IL,RentLingo
1.0,1.0,1,1,1349,450,FL,RentLingo
1.0,1.0,1,0,1345,450,CA,RentLingo
1.0,2.0,1,0,1299,450,MN,RentLingo
1.0,0.0,1,0,1295,450,CA,RentLingo
1.0,1.0,1,0,1225,450,TX,RentLingo
1.0,2.0,1,1,1225,450,WI,RentLingo
1.0,2.0,1,0,1200,450,WA,RentLingo
1.0,2.0,1,1,1199,450,MI,RentLingo
1.0,1.0,1,1,1195,450,WA,RentLingo
1.0,1.0,1,0,1195,450,NJ,RentDigs.com
1.0,2.0,1,0,1095,450,WI,RentLingo
1.0,2.0,1,0,1073,450,WA,RentDigs.com
1.0,1.0,1,1,1069,450,MN,RentLingo
1.0,3.0,1,0,1041,450,TX,RentLingo
1.0,0.0,1,0,1000,450,OR,RentLingo
1.0,1.0,1,1,995,450,MI,RentLingo
1.0,2.0,1,0,969,450,TX,RentLingo
1.0,1.0,1,0,900,450,TX,RentLingo
1.0,2.0,1,0,897,450,TX,RentLingo
1.0,1.0,1,0,884,450,NV,RentDigs.com
1.0,2.0,1,1,860,450,AK,RentLingo
1.0,2.0,1,1,829,450,FL,RentLingo
1.0,2.0,1,0,799,450,IN,RentLingo
1.0,1.0,1,1,790,450,TN,RentLingo
1.0,1.0,1,1,770,450,MO,RentLingo
1.0,1.0,1,1,766,450,MO,RentLingo
1.0,2.0,1,1,752,450,IN,RentLingo
1.0,1.0,1,1,750,450,VA,RentLingo
1.0,1.0,1,0,725,450,NY,RentLingo
1.0,1.0,1,1,719,450,TX,RentDigs.com
1.0,2.0,1,1,687,450,TX,RentLingo
1.0,1.0,1,0,675,450,NJ,ListedBuy
1.0,1.0,1,1,655,450,OH,RentLingo
1.0,2.0,1,0,650,450,MO,RentLingo
1.0,3.0,1,1,635,450,VA,RentLingo
1.0,1.0,1,0,600,450,IL,RentLingo
1.0,0.0,1,1,595,450,MO,RentLingo
1.0,0.0,1,1,575,450,KS,RentLingo
1.0,1.0,1,1,500,450,IL,RentLingo
1.0,0.0,1,1,490,450,KY,RentLingo
1.0,1.0,1,0,475,450,TX,ListedBuy
1.0,1.0,1,0,2525,451,MA,RentDigs.com
1.0,0.0,1,1,1818,451,DC,RentDigs.com
1.0,3.0,1,0,1483,451,MA,RentLingo
1.0,2.0,1,0,805,451,TX,RentLingo
1.0,1.0,1,0,1796,452,DC,RentLingo
1.0,3.0,1,0,605,452,TX,RentDigs.com
1.0,1.0,1,0,1722,453,TX,RentLingo
1.0,0.0,1,0,1650,453,CA,RentDigs.com
1.0,1.0,1,1,950,454,NY,RentLingo
1.0,1.0,1,0,1250,455,OR,RentLingo
1.0,1.0,1,1,570,455,AZ,RentLingo
1.0,0.0,1,1,550,455,AZ,RentLingo
1.0,2.0,1,0,1830,456,CA,RentDigs.com
1.0,2.0,1,1,1795,456,CA,RentLingo
1.0,2.0,1,1,1612,456,DC,RentLingo
1.0,1.0,1,1,835,456,WI,RentLingo
1.0,2.0,1,1,825,456,UT,RentLingo
1.0,1.0,1,1,825,456,AZ,RentLingo
1.0,1.0,1,0,550,456,MI,RentLingo
1.0,2.0,1,0,1230,457,ID,RentLingo
1.0,1.0,1,0,2395,458,CA,RentLingo
1.0,2.0,1,0,485,458,TX,RentLingo
1.0,1.0,1,0,1275,459,OR,RentLingo
1.0,2.0,1,1,1135,459,MD,RentLingo
1.0,3.0,1,1,700,459,IA,RentLingo
1.0,2.0,1,1,1695,460,CT,RentLingo
1.0,1.0,1,0,1469,460,OR,RentLingo
1.0,3.0,1,1,1150,460,WI,RentLingo
1.0,1.0,1,1,840,460,TX,RentLingo
1.0,1.0,1,1,820,460,CO,RentLingo
1.0,0.0,1,1,815,460,AK,RentLingo
1.0,1.0,1,1,805,460,CO,RentDigs.com
1.0,2.0,1,0,785,460,CO,RentLingo
1.0,1.0,1,0,709,460,IL,RentLingo
1.0,2.0,1,1,705,460,PA,RentLingo
1.0,1.0,1,1,525,460,ND,RentLingo
1.0,2.0,1,1,1125,461,WA,RentLingo
1.0,2.0,1,1,1245,462,UT,RentLingo
1.0,1.0,1,1,600,462,AZ,RentLingo
1.0,1.0,1,1,560,463,AZ,RentLingo
1.0,2.0,1,1,1905,464,IL,RentLingo
1.0,1.0,1,0,890,464,TX,RentLingo
1.0,2.0,1,1,1510,465,VA,RentLingo
1.0,1.0,1,0,1475,465,CA,RentDigs.com
1.0,2.0,1,1,931,465,GA,RentLingo
1.0,1.0,1,1,840,465,OH,RentLingo
1.0,2.0,1,1,695,465,AZ,RentLingo
1.0,1.0,1,0,560,465,MO,ListedBuy
1.0,2.0,1,1,1330,467,MN,RentLingo
2.0,2.0,1,0,689,467,OH,RentDigs.com
1.0,1.0,1,0,1100,468,TX,RentLingo
1.0,1.0,1,0,1099,468,NH,RentDigs.com
1.0,1.0,1,1,1040,468,NY,RentLingo
1.0,2.0,1,1,885,468,NE,RentLingo
1.0,1.0,1,0,749,468,IL,RentLingo
1.0,1.0,1,1,740,468,TX,RentLingo
1.0,1.0,1,0,625,468,IL,RentLingo
1.0,1.0,1,1,1395,469,OR,RentLingo
1.0,1.0,1,1,1210,469,IL,RentLingo
1.0,0.0,1,1,1100,469,IN,RentLingo
1.0,1.0,1,0,2000,470,DC,RentLingo
1.0,1.0,1,0,1995,470,CA,RentLingo
1.0,2.0,1,1,1755,470,IL,RentLingo
1.0,1.0,1,1,1625,470,CA,RentDigs.com
1.0,1.0,1,1,1570,470,DC,RentLingo
1.0,1.0,1,1,1475,470,NH,RentLingo
1.0,2.0,1,0,1040,470,IN,RentLingo
1.0,1.0,1,1,1039,470,MI,RentLingo
1.0,2.0,1,1,1009,470,IL,RentLingo
1.0,1.0,1,0,999,470,IN,RentLingo
1.0,1.0,1,1,800,470,AK,RentLingo
1.0,3.0,1,1,550,470,IN,RentLingo
1.0,2.0,1,1,1500,471,IL,RentLingo
1.0,1.0,1,1,1206,472,MD,RentLingo
1.0,2.0,1,0,1165,472,PA,RentLingo
1.0,1.0,1,1,715,472,TX,RentDigs.com
1.0,2.0,1,1,1210,473,CO,RentDigs.com
1.0,3.0,1,1,960,474,AZ,RentLingo
1.0,3.0,1,1,855,474,FL,RentLingo
1.0,1.0,1,0,1625,475,CA,RentLingo
1.0,1.0,1,1,1350,475,OR,RentLingo
1.0,1.0,1,1,1295,475,CT,RentLingo
1.0,2.0,1,1,1150,475,OR,RentLingo
1.0,0.0,1,0,1125,475,OR,RentLingo
1.0,1.0,1,0,1095,475,FL,RentLingo
1.0,1.0,1,1,1050,475,GA,RentLingo
1.0,1.0,1,0,940,475,TX,RentLingo
1.0,2.0,1,0,933,475,TX,RentLingo
1.0,2.0,1,0,901,475,TX,RentLingo
1.0,2.0,1,1,900,475,IA,RentLingo
1.0,2.0,1,0,847,475,FL,RentDigs.com
1.0,1.0,1,1,740,475,OH,RentLingo
1.0,1.0,1,0,721,475,TX,RentLingo
1.0,1.0,1,1,645,475,TX,RentLingo
1.0,2.0,1,0,1200,476,TX,RentLingo
1.0,1.0,1,1,845,476,TX,RentLingo
1.0,1.0,1,0,690,476,PA,RentLingo
1.0,3.0,1,1,1610,477,IL,RentLingo
1.0,1.0,1,0,1350,477,OR,RentLingo
1.0,1.0,1,1,835,477,TX,RentDigs.com
1.0,1.0,1,1,785,477,TX,RentDigs.com
1.0,0.0,1,1,1875,478,CA,RentLingo
1.0,2.0,1,1,535,478,NC,RentLingo
1.0,0.0,1,1,1708,479,MD,RealRentals
1.0,0.0,1,1,1295,479,OR,RentLingo
1.0,2.0,1,1,890,479,WI,RentLingo
1.0,2.0,1,0,829,479,TX,RentLingo
1.0,1.0,1,1,687,479,TX,RentLingo
1.0,1.0,1,0,495,479,MN,RentLingo
1.0,0.0,1,0,2650,480,NY,RealRentals
1.0,0.0,1,1,1747,480,DC,RealRentals
1.0,2.0,1,0,1102,480,TX,RentLingo
1.0,1.0,1,0,969,480,TX,RentLingo
1.0,1.0,1,0,858,480,TX,RentLingo
1.0,1.0,1,1,710,480,AZ,RentLingo
1.0,1.0,1,0,689,480,IL,RentLingo
1.0,1.0,1,0,669,480,TX,RentDigs.com
1.0,1.0,1,0,575,480,MI,RentLingo
1.0,2.0,1,1,1538,481,CO,RentLingo
1.0,3.0,1,1,1145,481,TX,RentLingo
1.0,1.0,1,1,1014,481,TX,RentLingo
1.0,1.0,1,0,990,481,TX,RentLingo
1.0,1.0,1,0,926,481,TX,RentLingo
1.0,1.0,1,0,922,481,TX,RentLingo
1.0,1.0,1,0,845,481,TX,RentLingo
1.0,1.0,1,1,711,482,NV,RentLingo
1.0,2.0,1,1,1926,483,DC,RentLingo
1.0,1.0,1,1,1595,483,CA,RentLingo
1.0,3.0,1,1,875,483,AZ,RentLingo
1.0,1.0,1,0,955,484,TX,RentLingo
1.0,3.0,1,0,890,484,TX,RentLingo
1.0,1.0,1,1,675,484,KS,RentLingo
1.0,1.0,1,0,450,484,KS,RentLingo
1.0,1.0,1,0,1220,485,IL,RentLingo
1.0,1.0,1,0,1125,485,IN,RentLingo
1.0,1.0,1,0,925,485,IL,RentLingo
1.0,2.0,1,1,895,485,OR,RentLingo
1.0,1.0,1,1,1499,486,CO,RentDigs.com
1.0,2.0,1,1,1350,486,CA,RentLingo
1.0,1.0,1,1,1235,486,OR,RentLingo
1.0,1.0,1,1,1093,486,IL,RentLingo
1.0,2.0,1,1,1360,487,NJ,RentLingo
1.0,1.0,1,0,859,487,TX,RentLingo
1.0,3.0,1,1,615,487,MO,RentLingo
1.0,2.0,1,0,2394,488,CA,RentLingo
1.0,1.0,1,0,1799,488,HI,RentLingo
1.0,2.0,1,1,1610,488,DC,RealRentals
1.0,1.0,1,1,1570,488,DC,RealRentals
1.0,1.0,1,1,1275,488,OR,RentLingo
1.0,2.0,1,1,1185,488,UT,RentLingo
1.0,1.0,1,1,1069,488,FL,RentLingo
1.0,2.0,1,1,895,488,WI,RentLingo
1.0,2.0,1,0,1537,489,CA,RentDigs.com
1.0,1.0,1,1,1485,489,CA,RentLingo
1.0,1.0,1,1,1427,489,CA,RentDigs.com
1.0,2.0,1,1,1417,489,CA,RentDigs.com
1.0,2.0,1,0,1397,489,CA,RentDigs.com
1.0,2.0,1,1,1061,489,TX,RentLingo
1.0,2.0,1,0,1575,490,CA,RentLingo
1.0,1.0,1,1,1505,490,WA,RentLingo
1.0,0.0,1,1,1500,490,CA,RentLingo
1.0,2.0,1,1,1500,490,WA,RentDigs.com
1.0,1.0,1,1,1250,490,OH,RentLingo
1.0,1.0,1,0,1199,490,OR,RentLingo
1.0,2.0,1,0,1160,490,MT,RentLingo
1.0,0.0,1,1,1130,490,OR,RentLingo
1.0,1.0,1,0,909,490,VA,RentDigs.com
1.0,2.0,1,1,800,490,NE,RentLingo
1.0,2.0,1,0,790,490,IL,RentLingo
1.0,2.0,1,1,650,490,TX,RentLingo
1.0,1.0,1,1,1365,491,NJ,RentDigs.com
1.0,2.0,1,1,1249,491,MN,RentLingo
1.0,2.0,1,1,1215,491,OR,RentLingo
1.0,1.0,1,0,1000,491,TX,RentLingo
1.0,1.0,1,0,919,491,TX,RentLingo
1.0,1.0,1,1,869,491,TX,RentLingo
1.0,2.0,1,1,1505,492,MN,RentLingo
1.0,2.0,1,0,870,493,MI,RentLingo
1.0,2.0,1,1,750,493,PA,RentLingo
1.0,1.0,1,1,995,494,WA,RentLingo
1.0,3.0,1,1,620,494,CO,RentDigs.com
1.0,1.0,1,0,1825,495,CA,RentLingo
1.0,2.0,1,0,1615,495,MD,RentDigs.com
1.0,0.0,1,0,1495,495,CA,RentDigs.com
1.0,2.0,1,1,1467,495,TX,RentLingo
1.0,0.0,1,0,980,495,TX,RentLingo
1.0,1.0,1,0,929,495,TX,RentLingo
1.0,1.0,1,0,888,495,TX,RentLingo
1.0,1.0,1,1,800,495,TX,RentLingo
1.0,2.0,1,0,1776,496,CA,RentLingo
1.0,2.0,1,0,1540,496,NJ,RentDigs.com
1.0,2.0,1,1,1375,496,MN,RentLingo
1.0,2.0,1,0,1325,497,TX,RentLingo
1.0,1.0,1,1,1295,497,MN,RentLingo
1.0,2.0,1,1,1188,497,NC,RentLingo
1.0,1.0,1,0,917,497,CO,ListedBuy
1.0,2.0,1,0,1665,498,MD,RentDigs.com
1.0,3.0,1,0,1065,498,TX,RentLingo
1.0,2.0,1,1,1631,499,CA,RentLingo
1.0,2.0,1,1,1310,499,OR,RentLingo
1.0,2.0,1,1,817,499,TN,RentLingo
1.0,2.0,1,1,799,499,WI,RentLingo
1.0,1.0,1,0,2250,500,CA,RentLingo
1.0,1.0,1,1,2160,500,CA,RentDigs.com
1.0,2.0,1,1,1995,500,CA,RentLingo
1.0,1.0,1,1,1885,500,CA,RentLingo
1.0,1.0,1,1,1850,500,MD,RentLingo
1.0,4.0,1,0,1799,500,IL,RentLingo
1.0,1.0,1,0,1795,500,CA,RentLingo
1.0,2.0,1,1,1700,500,DC,RealRentals
1.0,2.0,1,1,1695,500,CA,RentLingo
1.0,0.0,1,0,1635,500,NY,RentLingo
1.0,1.0,1,0,1600,500,NY,ListedBuy
1.0,1.0,1,1,1599,500,FL,RentLingo
1.0,1.0,1,1,1599,500,CA,RentLingo
1.0,2.0,1,0,1595,500,CA,RentLingo
1.0,1.0,1,0,1585,500,CA,RentLingo
1.0,1.0,1,0,1495,500,CA,RentLingo
1.0,2.0,1,1,1410,500,VA,RentLingo
1.0,1.0,1,1,1395,500,IL,RentLingo
1.0,1.0,1,1,1365,500,CO,RentLingo
1.0,1.0,1,1,1365,500,WA,RentLingo
1.0,0.0,1,0,1350,500,CA,RentLingo
1.0,2.0,1,0,1345,500,TX,RentLingo
1.0,1.0,1,0,1326,500,WA,RentDigs.com
1.0,2.0,1,0,1305,500,CA,RentLingo
1.0,1.0,1,1,1300,500,OR,RentLingo
1.0,2.0,1,1,1300,500,MN,RentLingo
1.0,1.0,1,1,1295,500,CA,RENTOCULAR
1.0,1.0,1,1,1279,500,WA,RentDigs.com
1.0,1.0,1,0,1250,500,MD,RentLingo
1.0,2.0,1,0,1248,500,MN,RentLingo
1.0,1.0,1,0,1245,500,NH,RentLingo
1.0,1.0,1,0,1209,500,OR,RentLingo
1.0,1.0,1,1,1195,500,CA,RentLingo
1.0,1.0,1,0,1145,500,WI,RentLingo
1.0,1.0,1,1,1119,500,FL,RentLingo
1.0,1.0,1,1,1050,500,OR,RentLingo
1.0,2.0,1,1,1025,500,CO,RentLingo
1.0,1.0,1,1,999,500,FL,RentLingo
1.0,1.0,1,0,995,500,UT,RentLingo
1.0,2.0,1,0,989,500,TX,RentLingo
1.0,3.0,1,1,956,500,MN,RentLingo
1.0,1.0,1,1,950,500,WI,RentLingo
1.0,1.0,1,1,950,500,TX,RentLingo
1.0,1.0,1,0,949,500,TX,RentLingo
1.0,1.0,1,0,944,500,TX,RentLingo
1.0,2.0,1,1,935,500,CO,RentLingo
1.0,1.0,1,1,925,500,UT,RentLingo
1.0,1.0,1,0,920,500,PA,RentLingo
1.0,2.0,1,0,900,500,TX,RentLingo
1.0,0.0,1,1,895,500,MD,RentDigs.com
1.0,1.0,1,1,890,500,AL,RentLingo
1.0,1.0,1,1,875,500,OR,ListedBuy
1.0,2.0,1,1,849,500,MI,RentLingo
1.0,1.0,1,1,840,500,TX,RentLingo
1.0,1.0,1,0,835,500,TX,RentLingo
1.0,2.0,1,1,829,500,WI,RentLingo
1.0,2.0,1,1,820,500,FL,RentLingo
1.0,1.0,1,1,819,500,TX,RentLingo
1.0,3.0,1,1,800,500,NC,RentLingo
1.0,1.0,1,1,800,500,OR,RentLingo
1.0,1.0,1,1,800,500,GA,RentLingo
1.0,1.0,1,1,799,500,OK,RentLingo
1.0,1.0,1,1,780,500,AK,RentLingo
1.0,1.0,1,1,775,500,TX,RentDigs.com
1.0,1.0,1,0,760,500,TX,RentDigs.com
1.0,1.0,1,0,750,500,MI,RentLingo
1.0,2.0,1,0,747,500,AK,RentLingo
1.0,1.0,1,1,739,500,TN,RentLingo
1.0,1.0,1,1,736,500,TX,RentLingo
1.0,1.0,1,1,729,500,TX,RentLingo
1.0,1.0,1,1,725,500,WI,RentLingo
1.0,1.0,1,1,700,500,VT,RentDigs.com
1.0,1.0,1,0,695,500,MI,RentLingo
1.0,1.0,1,0,660,500,IN,RentLingo
1.0,1.0,1,1,650,500,TX,RentLingo
1.0,1.0,1,1,645,500,MO,RentLingo
1.0,1.0,1,0,625,500,ND,RentLingo
1.0,1.0,1,1,615,500,IN,RentLingo
1.0,2.0,1,0,615,500,IL,RentLingo
1.0,2.0,1,1,605,500,MO,RentLingo
1.0,1.0,1,1,600,500,IA,RentLingo
1.0,1.0,1,0,599,500,OH,RentDigs.com
1.0,4.0,1,1,575,500,MO,RentLingo
1.0,1.0,0,0,575,500,NM,RealRentals
1.0,2.0,1,0,565,500,IN,RentLingo
1.0,1.0,1,1,560,500,TX,RentLingo
1.0,3.0,1,1,555,500,MO,RentLingo
1.0,1.0,1,0,525,500,IN,RentLingo
1.0,0.0,1,0,510,500,KY,GoSection8
1.0,1.0,1,0,501,500,SD,RentLingo
1.0,4.0,1,1,495,500,AL,RentLingo
1.0,1.0,1,0,495,500,ND,RentLingo
1.0,2.0,1,1,495,500,MO,RentLingo
2.0,1.0,1,1,475,500,PA,RentDigs.com
1.0,1.0,1,0,365,500,AL,ListedBuy
1.0,2.0,1,1,2501,501,MA,RentLingo
1.0,1.0,1,1,1405,501,WI,RentLingo
1.0,1.0,1,0,885,501,TX,RentLingo
1.0,1.0,1,1,1275,502,OR,RentLingo
1.0,3.0,1,1,949,502,IN,RentLingo
1.0,2.0,1,1,935,502,AZ,RentLingo
1.0,1.0,1,1,625,502,OH,RentDigs.com
1.0,2.0,1,1,2195,503,CA,RentLingo
1.0,0.0,1,1,1675,503,DC,RentLingo
1.0,1.0,1,0,841,503,TX,RentLingo
1.0,1.0,1,1,2750,504,MA,RentLingo
2.0,3.0,1,0,1554,504,TX,RentDigs.com
1.0,1.0,1,1,1260,504,VA,RentLingo
1.0,1.0,1,0,950,504,IL,RentLingo
1.0,2.0,1,1,889,504,TX,RentLingo
1.0,2.0,1,1,795,504,SC,RentLingo
1.0,1.0,1,1,785,504,AK,RentLingo
1.0,1.0,1,0,742,504,TX,RentDigs.com
1.0,1.0,1,1,680,504,TX,RentLingo
1.0,1.0,1,1,540,504,TX,RentLingo
1.0,0.0,1,1,1934,505,MD,RealRentals
1.0,1.0,1,1,1626,505,NJ,RentLingo
1.0,2.0,1,0,1450,505,WA,RentLingo
1.0,1.0,1,1,1375,505,MA,RentLingo
1.0,2.0,1,0,1138,505,TX,RentLingo
1.0,1.0,1,0,1093,505,TX,RentLingo
1.0,0.0,1,0,874,505,TX,RentLingo
1.0,1.0,1,1,675,505,TX,RentLingo
1.0,1.0,1,1,675,505,TX,RentDigs.com
1.0,1.0,1,1,674,505,TX,RentLingo
1.0,1.0,1,0,495,505,IL,RentLingo
1.0,2.0,1,1,1630,506,TN,RentLingo
1.0,2.0,1,0,1095,506,WA,RentLingo
1.0,1.0,1,0,855,506,TX,RentLingo
1.0,3.0,1,1,1297,507,TX,RentLingo
1.0,1.0,1,1,850,507,CT,RentLingo
1.0,1.0,1,1,822,507,TX,RentLingo
1.0,1.0,1,1,1350,508,OR,RentLingo
1.0,1.0,1,0,1299,508,TX,RentLingo
1.0,1.0,1,1,1200,508,OR,RentLingo
1.0,2.0,1,0,1050,508,TX,RentLingo
1.0,2.0,1,1,775,508,TX,RentLingo
1.0,1.0,1,1,973,509,FL,RentLingo
1.0,1.0,1,1,2050,510,WA,RentLingo
1.0,1.0,0,0,1640,510,WA,RentDigs.com
1.0,1.0,1,1,1450,510,OR,RentLingo
1.0,3.0,1,0,1443,510,WA,RentDigs.com
1.0,1.0,1,1,1246,510,FL,RentLingo
1.0,1.0,1,1,1239,510,FL,RentLingo
1.0,3.0,1,1,1225,510,WI,RentLingo
1.0,1.0,1,1,1125,510,WI,RentLingo
1.0,1.0,1,0,1050,510,NE,RentLingo
1.0,1.0,1,0,1002,510,CT,RentDigs.com
1.0,3.0,1,1,839,510,FL,RentLingo
1.0,1.0,1,1,770,510,TX,RentLingo
1.0,1.0,1,1,602,510,TX,RentDigs.com
1.0,1.0,1,1,600,510,TX,RentLingo
1.0,1.0,1,1,577,510,TX,RentDigs.com
1.0,1.0,1,1,577,510,TX,RentDigs.com
1.0,3.0,1,1,565,510,MO,RentLingo
1.0,2.0,1,1,1755,511,NJ,RentDigs.com
1.0,3.0,1,0,1707,511,IL,RentLingo
1.0,1.0,1,0,720,511,IL,RentLingo
1.0,1.0,1,1,1350,512,MN,RentLingo
1.0,2.0,1,1,1050,512,WA,RentLingo
1.0,1.0,1,1,994,512,LA,RentLingo
1.0,1.0,1,0,994,512,TX,RentLingo
1.0,1.0,1,1,902,512,TX,RentLingo
1.0,1.0,1,1,840,512,IN,RentLingo
1.0,1.0,1,0,755,512,PA,RentLingo
1.0,1.0,1,1,1799,513,DC,RentLingo
1.0,1.0,1,1,1575,513,CA,RentLingo
1.0,2.0,1,0,850,513,TX,RentLingo
1.0,2.0,1,0,1850,514,IL,RentLingo
1.0,0.0,1,0,1799,514,CA,RentLingo
1.0,1.0,1,1,1745,514,CT,RentLingo
1.0,1.0,1,0,1375,514,NJ,RentDigs.com
1.0,3.0,1,1,1300,514,MA,RentLingo
1.0,1.0,1,0,1009,514,TX,RentLingo
1.0,2.0,1,0,1900,515,IL,RentLingo
1.0,2.0,0,0,1680,515,NJ,RentDigs.com
1.0,2.0,1,0,1305,515,MD,RentDigs.com
1.0,3.0,1,1,1190,515,RI,RentLingo
1.0,1.0,1,1,1155,515,IL,RentLingo
1.0,2.0,1,1,1120,515,IN,RentLingo
1.0,2.0,1,1,1000,515,CO,RentLingo
1.0,1.0,1,1,820,515,TX,RentDigs.com
1.0,1.0,1,0,725,515,NE,RentLingo
1.0,1.0,1,1,694,515,TX,RentLingo
1.0,3.0,1,1,555,515,MO,RentLingo
1.0,3.0,1,1,550,515,MO,RentLingo
1.0,4.0,1,1,545,515,MO,RentLingo
1.0,3.0,1,1,545,515,MO,RentLingo
1.0,3.0,1,0,1374,516,TX,RentLingo
1.0,1.0,1,0,1130,516,TX,RentLingo
1.0,3.0,1,1,1000,516,TX,RentLingo
1.0,1.0,1,0,974,516,TX,RentLingo
1.0,2.0,1,0,970,516,WA,RentLingo
1.0,3.0,1,1,1352,517,CO,RentLingo
1.0,1.0,1,1,1250,517,IL,RentLingo
1.0,2.0,1,1,949,517,FL,RentLingo
1.0,1.0,1,0,896,517,TX,RentLingo
1.0,2.0,1,0,1609,518,TX,RentLingo
1.0,2.0,1,1,1600,518,TX,RentLingo
1.0,1.0,1,1,1305,518,WA,RentLingo
1.0,1.0,1,1,1060,518,TX,RentDigs.com
1.0,1.0,1,0,909,518,TX,RentLingo
1.0,1.0,1,0,905,518,TX,RentLingo
1.0,1.0,1,0,850,518,TX,RentLingo
1.0,1.0,1,1,849,518,TX,RentLingo
1.0,1.0,1,1,599,518,TX,RentLingo
1.0,1.0,1,1,2749,519,DC,RentLingo
1.0,1.0,1,0,1099,519,IN,RentLingo
1.0,2.0,1,1,1009,519,FL,RentLingo
1.0,1.0,1,1,991,519,GA,RentDigs.com
1.0,1.0,1,0,570,519,TX,RentLingo
1.0,2.0,1,1,565,519,TX,RentLingo
1.0,1.0,1,0,1780,520,HI,RentLingo
1.0,0.0,1,1,1772,520,DC,RealRentals
1.0,1.0,1,0,1625,520,CA,RentDigs.com
1.0,2.0,1,1,1458,520,CO,RentLingo
1.0,1.0,1,0,1400,520,CA,RentLingo
1.0,2.0,1,0,1400,520,MN,RentLingo
1.0,1.0,1,0,920,520,TX,RentLingo
1.0,1.0,1,1,880,520,CO,RentLingo
